model_name,eval_split,episode_index,action_l1,valid_action_elements
act_splitABC_final,splitD,453,0.11221656243068091,6440.0
act_splitABC_final,splitD,454,0.12523035679174507,6440.0
act_splitABC_final,splitD,455,0.15437756517659063,6440.0
act_splitABC_final,splitD,456,0.17841379757253278,6440.0
act_splitABC_final,splitD,457,0.15073314038863092,6440.0
act_splitABC_final,splitD,458,0.1455029249283838,6440.0
act_splitABC_final,splitD,459,0.12408181881497365,6440.0
act_splitABC_final,splitD,460,0.2211815623442332,4200.0
act_splitABC_final,splitD,461,0.128936863868931,4312.0
act_splitABC_final,splitD,462,0.16846302690343087,6440.0
act_splitABC_final,splitD,463,0.17398246452675104,6440.0
act_splitABC_final,splitD,464,0.24266034366551392,6440.0
act_splitABC_final,splitD,465,0.2175770147061496,6440.0
act_splitABC_final,splitD,466,0.18898008397277097,6440.0
act_splitABC_final,splitD,467,0.18198453075952412,6440.0
act_splitABC_final,splitD,468,0.18071893957090673,6440.0
act_splitABC_final,splitD,469,0.16027748860557628,6440.0
act_splitABC_final,splitD,470,0.10200423207249701,6440.0
act_splitABC_final,splitD,471,0.2033895838195863,6440.0
act_splitABC_final,splitD,472,0.1546262114314559,6440.0
act_splitABC_final,splitD,473,0.22704894213202578,6440.0
act_splitABC_final,splitD,474,0.12356571377434346,6440.0
act_splitABC_final,splitD,475,0.09030822073080524,6440.0
act_splitABC_final,splitD,476,0.09968733839366747,6440.0
act_splitABC_final,splitD,477,0.12285128578266001,6440.0
