model_name,eval_split,task_index,action_l1,valid_action_elements
act_splitABC_final,splitD,273,0.14288514534293287,75880.0
act_splitABC_final,splitD,274,0.19379982901640683,77280.0
act_splitABC_final,splitD,275,0.1171707695360444,104664.0
act_splitABC_final,splitD,276,0.12268339312342595,135464.0
act_splitABC_final,splitD,277,0.17999854454874809,64400.0
act_splitABC_final,splitD,278,0.14932028140172254,70840.0
act_splitABC_final,splitD,279,0.1438618556007377,87920.0
act_splitABC_final,splitD,280,0.15827810281760388,51520.0
act_splitABC_final,splitD,281,0.13741614344780198,90160.0
act_splitABC_final,splitD,282,0.15096523982772805,63336.0
act_splitABC_final,splitD,283,0.17314392894798356,83720.0
act_splitABC_final,splitD,284,0.1333305666480945,125440.0
act_splitABC_final,splitD,285,0.12624714236259688,125664.0
act_splitABC_final,splitD,286,0.1297151103102203,112000.0
act_splitABC_final,splitD,287,0.18353298918070363,87920.0
act_splitABC_final,splitD,288,0.18930997161380486,93912.0
act_splitABC_final,splitD,289,0.13666707823856253,89880.0
act_splitABC_final,splitD,290,0.13365812676220873,101752.0
act_splitABC_final,splitD,291,0.13056438159237957,75264.0
act_splitABC_final,splitD,292,0.19967046463678007,70840.0
act_splitABC_final,splitD,293,0.1299101059200666,118552.0
act_splitABC_final,splitD,294,0.1657416346042583,58576.0
act_splitABC_final,splitD,295,0.12701546745404366,75600.0
act_splitABC_final,splitD,296,0.12774898148955136,95984.0
act_splitABC_final,splitD,297,0.15062298541060087,52248.0
act_splitABC_final,splitD,298,0.12506868199682294,116984.0
act_splitABC_final,splitD,299,0.1337515337868937,74592.0
act_splitABC_final,splitD,300,0.14254654134935443,61376.0
act_splitABC_final,splitD,301,0.1375217168761305,71344.0
act_splitABC_final,splitD,302,0.1082763981830485,97832.0
act_splitABC_final,splitD,303,0.12802736576174092,85848.0
act_splitABC_final,splitD,304,0.1148611299831156,57624.0
act_splitABC_final,splitD,305,0.1406175599570529,163856.0
act_splitABC_final,splitD,306,0.15512323205044806,113344.0
act_splitABC_final,splitD,307,0.15165042732727807,65744.0
act_splitABC_final,splitD,308,0.19831461170176556,87360.0
act_splitABC_final,splitD,309,0.13885925492779422,107464.0
act_splitABC_final,splitD,310,0.21230420208531703,61152.0
act_splitABC_final,splitD,311,0.14691182750369627,100464.0
act_splitABC_final,splitD,312,0.12436048451062563,124264.0
act_splitABC_final,splitD,313,0.13256227961635503,105336.0
act_splitABC_final,splitD,314,0.14663820363864286,109480.0
act_splitABC_final,splitD,315,0.1514790764387484,119504.0
act_splitABC_final,splitD,316,0.14235418595188523,64400.0
act_splitABC_final,splitD,317,0.2090142491882448,34104.0
act_splitABC_final,splitD,318,0.1696029514296301,64176.0
act_splitABC_final,splitD,319,0.15603471733259489,64400.0
act_splitABC_final,splitD,320,0.14531394982716156,89264.0
act_splitABC_final,splitD,321,0.1473801279375928,67592.0
act_splitABC_final,splitD,322,0.12815838467979807,86968.0
act_splitABC_final,splitD,323,0.2218560521712012,49392.0
act_splitABC_final,splitD,324,0.1002510611544683,90160.0
act_splitABC_final,splitD,325,0.15026155195703866,90160.0
act_splitABC_final,splitD,326,0.1447409114619781,106512.0
act_splitABC_final,splitD,327,0.16068663978274317,96600.0
act_splitABC_final,splitD,328,0.18771512523260994,80696.0
act_splitABC_final,splitD,329,0.1620929495934744,51520.0
act_splitABC_final,splitD,330,0.1344702570762177,85120.0
act_splitABC_final,splitD,331,0.16365671700947373,80192.0
act_splitABC_final,splitD,332,0.16449999244754107,123536.0
act_splitABC_final,splitD,333,0.13007303226041708,45080.0
act_splitABC_final,splitD,334,0.1275156475463532,6384.0
act_splitABC_final,splitD,335,0.20638517363953734,36848.0
act_splitABC_final,splitD,336,0.18011703661678202,70840.0
act_splitABC_final,splitD,337,0.18132434977239253,58184.0
act_splitABC_final,splitD,338,0.1359399183987047,68824.0
act_splitABC_final,splitD,339,0.11661048682084123,75656.0
act_splitABC_final,splitD,340,0.19410197351172412,49504.0
act_splitABC_final,splitD,341,0.14959861649392203,42168.0
act_splitABC_final,splitD,342,0.1849420810708614,48720.0
act_splitABC_final,splitD,343,0.14474369372916898,75432.0
act_splitABC_final,splitD,344,0.19946908822185114,26600.0
act_splitABC_final,splitD,345,0.1832614880057379,68040.0
act_splitABC_final,splitD,346,0.1593464672701185,41720.0
act_splitABC_final,splitD,347,0.13855182576346795,104608.0
act_splitABC_final,splitD,348,0.1251523656293539,62160.0
act_splitABC_final,splitD,349,0.1718587058842619,54600.0
act_splitABC_final,splitD,350,0.1378743943665051,100744.0
act_splitABC_final,splitD,351,0.18490736505218341,24976.0
act_splitABC_final,splitD,352,0.17063990482655383,30016.0
act_splitABC_final,splitD,353,0.13518291007499725,81032.0
act_splitABC_final,splitD,354,0.14328604828800784,61264.0
act_splitABC_final,splitD,355,0.1408262288782751,67872.0
act_splitABC_final,splitD,356,0.14347292702668202,25760.0
act_splitABC_final,splitD,357,0.15673245870803268,51520.0
act_splitABC_final,splitD,358,0.15012204845448743,76104.0
act_splitABC_final,splitD,359,0.13733624938355238,49728.0
act_splitABC_final,splitD,360,0.20260949597143177,88032.0
act_splitABC_final,splitD,361,0.14117264378227146,57960.0
act_splitABC_final,splitD,362,0.1996671446967478,96992.0
act_splitABC_final,splitD,363,0.12406236475404639,45080.0
act_splitABC_final,splitD,364,0.13965542843325535,113400.0
act_splitABC_final,splitD,365,0.1808801857166846,81536.0
act_splitABC_final,splitD,366,0.11826735820207991,50120.0
act_splitABC_final,splitD,367,0.10381524325796494,67928.0
act_splitABC_final,splitD,368,0.11240279702805214,64400.0
act_splitABC_final,splitD,369,0.14322881088059847,92456.0
act_splitABC_final,splitD,370,0.14351831487172487,93688.0
act_splitABC_final,splitD,371,0.14254109560672554,85064.0
act_splitABC_final,splitD,372,0.1539968714704178,38640.0
act_splitABC_final,splitD,373,0.1468647841466881,93408.0
act_splitABC_final,splitD,374,0.17042523244905428,42840.0
act_splitABC_final,splitD,375,0.12646848054614312,51520.0
act_splitABC_final,splitD,376,0.1854754834640763,55384.0
act_splitABC_final,splitD,377,0.1389060375976073,13832.0
act_splitABC_final,splitD,378,0.12211323336738607,51520.0
act_splitABC_final,splitD,379,0.15754525729032778,25760.0
act_splitABC_final,splitD,380,0.12359709126278035,28840.0
act_splitABC_final,splitD,381,0.15338457591044977,32200.0
act_splitABC_final,splitD,382,0.17971605623871387,37352.0
act_splitABC_final,splitD,383,0.22219019554525388,35728.0
act_splitABC_final,splitD,384,0.13806793963032907,42392.0
act_splitABC_final,splitD,385,0.1886405756243137,9520.0
act_splitABC_final,splitD,386,0.17451347785438606,18704.0
act_splitABC_final,splitD,387,0.16487649766955811,19320.0
act_splitABC_final,splitD,388,0.14998409070451385,45080.0
